"","totalHeat.AHU","time","equipment","totalHeat.room","totalHeat"
"195",0.365699035460444,2021-03-05 01:00:00,"AHU2E",0.105294039769177,0.470993075229622
"196",0.334023519361665,2021-03-05 01:30:00,"AHU2E",0.0990038991414013,0.433027418503066
"197",0.262923048801057,2021-03-05 02:00:00,"AHU2E",0.0992218214300694,0.362144870231127
"198",0.256710057978308,2021-03-05 02:30:00,"AHU2E",0.104916492391275,0.361626550369583
"199",0.242464861672134,2021-03-05 03:00:00,"AHU2E",0.11475671537069,0.357221577042823
"200",0.245854125062132,2021-03-05 03:30:00,"AHU2E",0.0874904207186247,0.333344545780757
"201",0.113704392714573,2021-03-05 04:00:00,"AHU2E",0.252785781007527,0.3664901737221
"202",0.205903717630284,2021-03-05 04:30:00,"AHU2E",0.35330019692487,0.559203914555154
"203",1.02461430415222,2021-03-05 05:00:00,"AHU2E",0.659458416332816,1.68407272048503
"204",1.94055589016568,2021-03-05 05:30:00,"AHU2E",0.333219563425945,2.27377545359163
"205",34.7116053124169,2021-03-05 06:00:00,"AHU2E",52.8030041655932,87.5146094780101
"206",20.3504059948639,2021-03-05 06:30:00,"AHU2E",96.0434380516967,116.393844046561
"207",21.705725185835,2021-03-05 07:00:00,"AHU2E",72.1889393555136,93.8946645413485
"208",26.0315151094798,2021-03-05 07:30:00,"AHU2E",70.208459639438,96.2399747489179
"209",23.3612363828222,2021-03-05 08:00:00,"AHU2E",60.83364578964,84.1948821724622
"210",26.6858597046863,2021-03-05 08:30:00,"AHU2E",44.6019894338679,71.2878491385541
"211",26.6412802627351,2021-03-05 09:00:00,"AHU2E",51.1740111593102,77.8152914220453
"212",24.1179875751014,2021-03-05 09:30:00,"AHU2E",55.2422985490732,79.3602861241747
"213",17.720493704392,2021-03-05 10:00:00,"AHU2E",47.0959788512079,64.8164725555999
"214",21.1226091789543,2021-03-05 10:30:00,"AHU2E",34.4499314800168,55.5725406589711
"215",20.704575632146,2021-03-05 11:00:00,"AHU2E",40.9770612443681,61.6816368765141
"216",17.2022741827439,2021-03-05 11:30:00,"AHU2E",38.154106553953,55.3563807366969
"217",15.7023083640991,2021-03-05 12:00:00,"AHU2E",38.0155744867173,53.7178828508163
"218",14.3332443557679,2021-03-05 12:30:00,"AHU2E",35.1402656551282,49.473510010896
"219",10.2542123522012,2021-03-05 13:00:00,"AHU2E",38.598306512089,48.8525188642902
"220",11.2296726768915,2021-03-05 13:30:00,"AHU2E",24.7158368806991,35.9455095575906
"221",5.47090296348387,2021-03-05 14:00:00,"AHU2E",43.2416274346849,48.7125303981688
"222",2.60377596772132,2021-03-05 14:30:00,"AHU2E",43.6936595751202,46.2974355428416
"223",6.0701352750741,2021-03-05 15:00:00,"AHU2E",26.855485124284,32.9256203993581
"224",2.86436755376239,2021-03-05 15:30:00,"AHU2E",54.6255313441226,57.489898897885
"225",3.42600479525136,2021-03-05 16:00:00,"AHU2E",39.1886075481843,42.6146123434356
"226",6.36618709816847,2021-03-05 16:30:00,"AHU2E",37.6974038007135,44.063590898882
"227",5.97634911441071,2021-03-05 17:00:00,"AHU2E",48.7954835988812,54.7718327132919
"228",7.74651852277825,2021-03-05 17:30:00,"AHU2E",45.4883657104623,53.2348842332405
"229",10.2221622884112,2021-03-05 18:00:00,"AHU2E",48.8216309031056,59.0437931915168
"230",11.3418322679683,2021-03-05 18:30:00,"AHU2E",46.7751061330291,58.1169384009975
"231",1.07680915051994,2021-03-05 19:00:00,"AHU2E",7.94424510698627,9.02105425750621
"232",0.391868479525921,2021-03-05 19:30:00,"AHU2E",0.49643499888792,0.888303478413841
"233",0.613976759617482,2021-03-05 20:00:00,"AHU2E",0.286166368892626,0.900143128510108
"234",0.652583772242929,2021-03-05 20:30:00,"AHU2E",0.19113686119472,0.843720633437649
"235",0.649202637550931,2021-03-05 21:00:00,"AHU2E",0.115447325348276,0.764649962899207
"236",0.607113030331961,2021-03-05 21:30:00,"AHU2E",0.0709566628729683,0.67806969320493
"237",0.536704575336812,2021-03-05 22:00:00,"AHU2E",0.0377407436949803,0.574445319031792
"238",0.494831004149174,2021-03-05 22:30:00,"AHU2E",0.0201967234911451,0.515027727640319
"239",0.44361409589,2021-03-05 23:00:00,"AHU2E",0.0347941010757009,0.478408196965701
"240",0.392065143323864,2021-03-05 23:30:00,"AHU2E",0.0525866085470136,0.444651751870878
"241",0.344848787776943,2021-03-06 00:00:00,"AHU2E",0.0643582998809562,0.409207087657899
"242",0.306839013853177,2021-03-06 00:30:00,"AHU2E",0.0791315402211041,0.385970554074281
"243",0.280928553626722,2021-03-06 01:00:00,"AHU2E",0.0930027197663034,0.373931273393025
"244",0.25631383818086,2021-03-06 01:30:00,"AHU2E",0.0967836051926344,0.353097443373494
"245",0.239190687206147,2021-03-06 02:00:00,"AHU2E",0.109697672377701,0.348888359583848
"246",0.200199703123116,2021-03-06 02:30:00,"AHU2E",0.12633000342781,0.326529706550926
"247",0.180633335859053,2021-03-06 03:00:00,"AHU2E",0.127036876661698,0.307670212520751
"248",0.153034561495114,2021-03-06 03:30:00,"AHU2E",0.143104109966364,0.296138671461479
"249",0.138351293133889,2021-03-06 04:00:00,"AHU2E",0.154609656620989,0.292960949754877
"250",0.123490078719263,2021-03-06 04:30:00,"AHU2E",0.161435575011522,0.284925653730785
"251",0.104137878017931,2021-03-06 05:00:00,"AHU2E",0.211022239446017,0.315160117463949
"252",0.18683103657557,2021-03-06 05:30:00,"AHU2E",0.654827151922885,0.841658188498455
"253",0.549127776201427,2021-03-06 06:00:00,"AHU2E",1.2025755184319,1.75170329463332
"254",1.74955961784098,2021-03-06 06:30:00,"AHU2E",1.04756069028242,2.79712030812341
"255",2.3962904389331,2021-03-06 07:00:00,"AHU2E",0.924191880796876,3.32048231972997
"256",2.46119040959959,2021-03-06 07:30:00,"AHU2E",0.7526062602782,3.21379666987779
"257",29.1699183683054,2021-03-06 08:00:00,"AHU2E",55.9540805560997,85.123998924405
"258",7.24945735703206,2021-03-06 08:30:00,"AHU2E",90.5727560126596,97.8222133696917
"259",4.78558282614835,2021-03-06 09:00:00,"AHU2E",82.0809367097429,86.8665195358913
"260",12.1478124605054,2021-03-06 09:30:00,"AHU2E",53.9408503753586,66.0886628358641
"261",9.27036286879029,2021-03-06 10:00:00,"AHU2E",51.0450217319956,60.3153846007859
"262",11.4796214417,2021-03-06 10:30:00,"AHU2E",41.616862295701,53.096483737401
"263",6.37346285848205,2021-03-06 11:00:00,"AHU2E",50.115046262672,56.488509121154
"264",7.0973891561059,2021-03-06 11:30:00,"AHU2E",33.6168629470994,40.7142521032053
"265",2.73270566920163,2021-03-06 12:00:00,"AHU2E",41.1306331787026,43.8633388479042
"266",1.56890427979609,2021-03-06 12:30:00,"AHU2E",46.7487979021679,48.317702181964
"267",4.2755892104688,2021-03-06 13:00:00,"AHU2E",37.612745501234,41.8883347117028
