sep=;
"Series";"Time";"Value"
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-03T19:15:33-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-04T06:00:37-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-04T19:10:41-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-05T08:00:46-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-05T18:00:49-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-06T08:00:54-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-06T18:20:57-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-07T06:01:02-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-07T19:06:07-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-08T06:01:10-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-08T19:06:14-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-09T06:01:18-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-09T19:06:23-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-10T06:01:26-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-10T19:06:31-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-11T06:01:34-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-11T19:06:39-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-12T08:01:45-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-12T18:16:48-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-13T08:01:52-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-13T18:06:55-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-14T06:01:59-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-14T19:07:03-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-15T06:02:07-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-15T19:07:11-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-16T06:02:15-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-16T19:07:20-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-17T06:02:24-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-17T19:17:28-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-18T06:02:32-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-18T19:07:36-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-23T15:06:31-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-23T17:07:34-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-24T17:47:41-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-24T19:07:42-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-27T13:28:02-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2020-12-27T14:43:02-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-04T06:05:55-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-04T07:17:14-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-04T12:40:42-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-04T19:00:49-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-05T06:01:06-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-05T11:06:03-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-05T12:59:53-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-05T14:48:40-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-05T16:13:56-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-05T19:03:56-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-06T06:04:00-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-06T09:19:47-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-06T12:12:33-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-06T19:07:34-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-07T06:02:38-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-07T19:07:42-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-08T06:02:46-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-08T08:32:25-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-08T19:22:30-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-09T05:07:33-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-09T08:02:33-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-09T18:02:37-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-10T08:02:42-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-10T08:37:35-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-10T13:18:15-05:00";1
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-10T18:07:38-05:00";0
"occupied {device_id: 0202EquipmentAHU2W}";"2021-01-11T06:02:42-05:00";1
