sep=;
"Series";"Time";"Value"
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-08T02:00:00-04:00";441.833
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-08T05:00:00-04:00";466.806
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-08T08:00:00-04:00";473.583
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-08T11:00:00-04:00";439.778
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-08T14:00:00-04:00";421.694
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-08T17:00:00-04:00";419.75
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-08T20:00:00-04:00";427.917
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-08T23:00:00-04:00";436.222
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-09T02:00:00-04:00";444.611
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-09T05:00:00-04:00";485.75
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-09T08:00:00-04:00";487.583
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-09T11:00:00-04:00";430.444
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-09T14:00:00-04:00";420.583
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-09T17:00:00-04:00";422.029
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-09T20:00:00-04:00";null
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-09T23:00:00-04:00";null
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-10T02:00:00-04:00";null
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-10T05:00:00-04:00";null
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-10T08:00:00-04:00";null
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-10T11:00:00-04:00";null
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-10T14:00:00-04:00";null
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-10T17:00:00-04:00";null
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-10T20:00:00-04:00";null
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-10T23:00:00-04:00";null
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-11T02:00:00-04:00";null
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-11T05:00:00-04:00";null
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-11T08:00:00-04:00";null
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-11T11:00:00-04:00";null
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-11T14:00:00-04:00";null
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-11T17:00:00-04:00";null
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-11T20:00:00-04:00";null
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-11T23:00:00-04:00";null
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-12T02:00:00-04:00";null
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-12T05:00:00-04:00";null
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-12T08:00:00-04:00";null
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-12T11:00:00-04:00";null
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-12T14:00:00-04:00";428
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-12T17:00:00-04:00";427.361
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-12T20:00:00-04:00";423.167
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-12T23:00:00-04:00";421.667
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-13T02:00:00-04:00";425.083
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-13T05:00:00-04:00";436.583
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-13T08:00:00-04:00";445.833
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-13T11:00:00-04:00";436.778
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-13T14:00:00-04:00";433.417
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-13T17:00:00-04:00";429.083
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-13T20:00:00-04:00";433
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-13T23:00:00-04:00";434.944
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-14T02:00:00-04:00";440.167
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-14T05:00:00-04:00";460
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-14T08:00:00-04:00";463.583
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-14T11:00:00-04:00";426
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-14T14:00:00-04:00";421.194
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-14T17:00:00-04:00";426.444
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-14T20:00:00-04:00";424.833
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-14T23:00:00-04:00";422.583
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-15T02:00:00-04:00";423.944
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-15T05:00:00-04:00";441.611
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-15T08:00:00-04:00";444.111
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-15T11:00:00-04:00";435.057
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-15T14:00:00-04:00";426.694
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-15T17:00:00-04:00";430.528
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-15T20:00:00-04:00";440.361
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-15T23:00:00-04:00";448.361
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-16T02:00:00-04:00";447.111
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-16T05:00:00-04:00";441.278
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-16T08:00:00-04:00";437.694
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-16T11:00:00-04:00";432.528
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-16T14:00:00-04:00";425.194
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-16T17:00:00-04:00";429.806
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-16T20:00:00-04:00";428.75
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-16T23:00:00-04:00";424.583
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-17T02:00:00-04:00";423.833
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-17T05:00:00-04:00";444.389
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-17T08:00:00-04:00";454.139
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-17T11:00:00-04:00";421.889
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-17T14:00:00-04:00";415.917
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-17T17:00:00-04:00";418.722
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-17T20:00:00-04:00";404.333
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-17T23:00:00-04:00";403.611
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-18T02:00:00-04:00";411.417
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-18T05:00:00-04:00";443.5
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-18T08:00:00-04:00";462.972
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-18T11:00:00-04:00";424.028
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-18T14:00:00-04:00";417.472
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-18T17:00:00-04:00";423.667
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-18T20:00:00-04:00";425.25
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-18T23:00:00-04:00";431.194
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-19T02:00:00-04:00";444.417
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-19T05:00:00-04:00";470.167
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-19T08:00:00-04:00";480.472
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-19T11:00:00-04:00";429.222
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-19T14:00:00-04:00";424.222
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-19T17:00:00-04:00";428
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-19T20:00:00-04:00";440.25
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-19T23:00:00-04:00";446.083
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-20T02:00:00-04:00";461.444
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-20T05:00:00-04:00";497.941
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-20T08:00:00-04:00";502.417
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-20T11:00:00-04:00";440.944
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-20T14:00:00-04:00";427.833
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-20T17:00:00-04:00";430.278
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-20T20:00:00-04:00";457.257
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-20T23:00:00-04:00";474
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-21T02:00:00-04:00";478.588
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-21T05:00:00-04:00";520.111
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-21T08:00:00-04:00";513
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-21T11:00:00-04:00";450.133
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-21T14:00:00-04:00";432.455
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-21T17:00:00-04:00";434.778
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-21T20:00:00-04:00";448.167
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-21T23:00:00-04:00";464.361
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-22T02:00:00-04:00";476.639
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-22T05:00:00-04:00";516.333
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-22T08:00:00-04:00";518.528
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-22T11:00:00-04:00";452.306
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-22T14:00:00-04:00";427.917
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-22T17:00:00-04:00";430.917
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-22T20:00:00-04:00";447.639
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-22T23:00:00-04:00";454.333
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-23T02:00:00-04:00";457
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-23T05:00:00-04:00";508.917
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-23T08:00:00-04:00";525.944
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-23T11:00:00-04:00";451.389
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-23T14:00:00-04:00";428.25
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-23T17:00:00-04:00";427
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-23T20:00:00-04:00";435.833
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-23T23:00:00-04:00";442.361
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-24T02:00:00-04:00";448.75
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-24T05:00:00-04:00";454.417
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-24T08:00:00-04:00";458.722
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-24T11:00:00-04:00";428.694
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-24T14:00:00-04:00";424.806
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-24T17:00:00-04:00";429.472
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-24T20:00:00-04:00";442.25
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-24T23:00:00-04:00";435.333
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-25T02:00:00-04:00";433.944
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-25T05:00:00-04:00";434.528
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-25T08:00:00-04:00";433.444
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-25T11:00:00-04:00";430.75
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-25T14:00:00-04:00";431.667
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-25T17:00:00-04:00";424.972
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-25T20:00:00-04:00";400.167
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-25T23:00:00-04:00";397.778
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-26T02:00:00-04:00";414.111
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-26T05:00:00-04:00";433.167
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-26T08:00:00-04:00";449.639
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-26T11:00:00-04:00";446.944
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-26T14:00:00-04:00";435.611
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-26T17:00:00-04:00";440.833
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-26T20:00:00-04:00";442.556
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-26T23:00:00-04:00";446.25
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-27T02:00:00-04:00";459.222
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-27T05:00:00-04:00";459.472
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-27T08:00:00-04:00";475.167
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-27T11:00:00-04:00";473.917
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-27T14:00:00-04:00";466.611
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-27T17:00:00-04:00";460
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-27T20:00:00-04:00";462.111
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-27T23:00:00-04:00";471.389
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-28T02:00:00-04:00";461.889
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-28T05:00:00-04:00";469.611
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-28T08:00:00-04:00";470.556
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-28T11:00:00-04:00";469.417
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-28T14:00:00-04:00";467.306
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-28T17:00:00-04:00";461.25
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-28T20:00:00-04:00";478.972
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-28T23:00:00-04:00";485.528
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-29T02:00:00-04:00";486.444
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-29T05:00:00-04:00";477.278
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-29T08:00:00-04:00";461.306
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-29T11:00:00-04:00";444.833
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-29T14:00:00-04:00";431.278
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-29T17:00:00-04:00";436.111
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-29T20:00:00-04:00";445.528
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-29T23:00:00-04:00";449.083
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-30T02:00:00-04:00";445.694
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-30T05:00:00-04:00";449.083
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-30T08:00:00-04:00";445.111
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-30T11:00:00-04:00";435.694
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-30T14:00:00-04:00";435.833
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-30T17:00:00-04:00";433.972
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-30T20:00:00-04:00";432.111
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-30T23:00:00-04:00";416.083
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-31T02:00:00-04:00";412.194
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-31T05:00:00-04:00";427.444
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-31T08:00:00-04:00";446.056
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-31T11:00:00-04:00";435.083
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-31T14:00:00-04:00";432.25
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-31T17:00:00-04:00";434.944
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-31T20:00:00-04:00";417.629
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-10-31T23:00:00-04:00";416.625
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-01T01:00:00-05:00";414.306
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-01T04:00:00-05:00";425.111
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-01T07:00:00-05:00";434.694
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-01T10:00:00-05:00";443
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-01T13:00:00-05:00";435.861
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-01T16:00:00-05:00";431.194
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-01T19:00:00-05:00";428.806
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-01T22:00:00-05:00";420.083
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-02T01:00:00-05:00";418.417
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-02T04:00:00-05:00";428.528
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-02T07:00:00-05:00";423.676
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-02T10:00:00-05:00";423.25
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-02T13:00:00-05:00";418.75
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-02T16:00:00-05:00";416.861
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-02T19:00:00-05:00";427.139
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-02T22:00:00-05:00";413.028
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-03T01:00:00-05:00";410.778
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-03T04:00:00-05:00";414.139
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-03T07:00:00-05:00";427.694
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-03T10:00:00-05:00";423.028
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-03T13:00:00-05:00";419.5
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-03T16:00:00-05:00";430.694
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-03T19:00:00-05:00";444.389
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-03T22:00:00-05:00";435.972
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-04T01:00:00-05:00";446.639
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-04T04:00:00-05:00";479.417
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-04T07:00:00-05:00";509.472
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-04T10:00:00-05:00";458.361
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-04T13:00:00-05:00";434.861
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-04T16:00:00-05:00";441.333
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-04T19:00:00-05:00";452.056
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-04T22:00:00-05:00";445.75
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-05T01:00:00-05:00";446.389
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-05T04:00:00-05:00";478.083
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-05T07:00:00-05:00";486.194
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-05T10:00:00-05:00";437.917
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-05T13:00:00-05:00";433.333
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-05T16:00:00-05:00";440
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-05T19:00:00-05:00";448.694
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-05T22:00:00-05:00";448.389
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-06T01:00:00-05:00";456.694
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-06T04:00:00-05:00";485.889
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-06T07:00:00-05:00";495.222
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-06T10:00:00-05:00";464.583
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-06T13:00:00-05:00";442.694
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-06T16:00:00-05:00";444.917
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-06T19:00:00-05:00";467.917
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-06T22:00:00-05:00";464.944
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-07T01:00:00-05:00";471.25
"co2_ppm.mean {location_specific: 203 Olsson}";"2020-11-07T04:00:00-05:00";487.444
