"","equipment","time","MAT","RFNC","SFNC","SFNVFDALA","SFNSTS","RFNSTS","RFNVFDO","SATSP","SAF","SAT","SFNVFDO","SAEnthalpy","MAEnthalpy","totalHeat","fanEnergy"
"2407","AHU2W",2021-03-20 07:00:00,62.08333397,1,1,0,1,1,20,60,4368.034953,64.43333308,54.89999898,90.992954740574,88.5864381519785,5.96311350729459,27.4864394343896
"2408","AHU2W",2021-03-20 07:30:00,60.2166659,1,1,0,1,1,20,60,4210.813354,62.64999962,54.59999847,89.166732110861,86.674876714895,5.95232916030318,26.4971016646166
"2409","AHU2W",2021-03-20 08:00:00,52.94999949,1,1,0,1,1,20,60,5340.456665,56.50000064,59.43333371,82.868825655392,79.2334469777345,11.013520450079,33.6055320650967
"2410","AHU2W",2021-03-20 08:30:00,52.54999987,1,1,0,1,1,20.41666667,60,5724.840007,53.96666654,63.41666667,80.274564870287,78.8238273668735,4.71140353751735,36.0243152394884
"2411","AHU2W",2021-03-20 09:00:00,54.33333333,1,1,0,1,1,21.21666686,60,5837.859945,55.08333397,67.43333308,81.4180881519785,80.6500499965865,2.54351661630999,36.7355081933319
"2412","AHU2W",2021-03-20 09:30:00,54.4166673,1,1,0,1,1,20,60,5636.995036,55.14999962,66.39999898,81.486357110861,80.735388148565,2.40141794590724,35.4715391053714
"2413","AHU2W",2021-03-20 10:00:00,55.35000102,1,1,0,1,1,20,60,5683.993327,55.96666718,66.19999695,82.322665525679,81.691168544531,2.03621179913915,35.7672820865956
"2414","AHU2W",2021-03-20 10:30:00,56.56666692,1,1,0,1,1,20.5666666,60,5777.991618,57.2833341,66.19999695,83.670998285105,82.937095259426,2.40554617229251,36.358778803153
"2415","AHU2W",2021-03-20 11:00:00,57.31666692,1,1,0,1,1,20.14999994,60,5723.158366,58.06666692,66.19999695,84.473170259426,83.705132759426,2.49353977603446,36.0137332903982
"2416","AHU2W",2021-03-20 11:30:00,57.81666692,1,1,0,1,1,20,60,5454.038411,58.50000064,65.5333341,84.916925655392,84.217157759426,2.16506190110041,34.3202602703134
"2417","AHU2W",2021-03-20 12:00:00,58.18333371,1,1,0,1,1,20,60,5351.088379,59.13333321,64.08333333,85.5654898737005,84.5926428857255,2.95314501771986,33.6724335359158
"2418","AHU2W",2021-03-20 12:30:00,59.35000038,1,1,0,1,1,20.39999994,60,5481.451742,59.81666692,63.63333384,86.265257759426,85.787367889139,1.4860093140555,34.4927622924661
"2419","AHU2W",2021-03-20 13:00:00,60.21666718,1,1,0,1,1,20.51666673,60,5321.43335,61.13333384,63.93333562,87.613590518852,86.674878025679,2.83373566686418,33.4858253316994
"2420","AHU2W",2021-03-20 13:30:00,60.28333346,1,1,0,1,1,27.80000019,60,5199.46167,61.08333397,63.96666718,87.5623881519785,86.743147629713,2.41639494357758,32.7183023537232
"2421","AHU2W",2021-03-20 14:00:00,60.53333346,1,1,0,1,1,28.20000076,60,5257.649984,61.71666718,63.9500014,88.210953025679,86.999160129713,3.61424995486193,33.0844600392179
"2422","AHU2W",2021-03-20 14:30:00,60.11666679,1,1,0,1,1,28.20000076,60,5158.618408,61.85000038,63.18333244,88.347492889139,86.5724726262995,5.19439330629865,32.4612907090488
"2423","AHU2W",2021-03-20 15:00:00,59.9666659,1,1,0,1,1,29.79999924,60,5247.019938,60.11666679,63.09999847,86.5724726262995,86.418864214895,0.457220636369238,33.0175690645101
"2424","AHU2W",2021-03-20 15:30:00,59.90000025,1,1,0,1,1,29.76666609,60,5241.983317,60.40000025,63.09999847,86.8626202560125,86.3505952560125,1.52259679828781,32.9858754586759
"2425","AHU2W",2021-03-20 16:00:00,59.98333359,1,1,0,1,1,29.60000038,60,5215.686686,60.40000089,63.09999847,86.8626209114045,86.4359327628395,1.2624674414948,32.820400419422
"2426","AHU2W",2021-03-20 16:30:00,59.79999987,1,1,0,1,1,29.60000038,60,5234.71167,60.28333282,63.09999847,86.743146974321,86.2481898668735,1.46980067362792,32.9401176552232
"2427","AHU2W",2021-03-20 17:00:00,61.50000064,1,1,0,1,1,30.63333321,60,5431.658285,61.23333359,64.43333308,87.7159952628395,87.989075655392,0.841435963192326,34.1794303583616
"2428","AHU2W",2021-03-20 17:30:00,61.26666578,1,1,0,1,1,31.51666737,60,5551.950033,60.50000064,66.75,86.965025655392,87.750129092009,2.47269493244526,34.9363821413569
"2429","AHU2W",2021-03-20 18:00:00,62.79999987,0,0,0,0,0,0,55,400.5783234,61.16666667,0,87.6477250034135,89.3203398668735,0.380085680221402,2.5206922433854
"2430","AHU2W",2021-03-20 18:30:00,63.21666654,0,0,0,0,0,0,55,365.3299866,66.63333384,0,93.245865518852,89.747027370287,0.725115661791721,2.29888740779206
"2431","AHU2W",2021-03-20 19:00:00,63.78333282,0,0,0,0,0,0,55,365.3299866,67.80000051,0,94.4405905222655,90.327321974321,0.852453105466766,2.29888740779206
"2432","AHU2W",2021-03-20 19:30:00,64.30000051,0,0,0,0,0,0,55,365.3299866,67.60000102,0,94.235781044531,90.8564155222655,0.700355593218467,2.29888740779206
"2433","AHU2W",2021-03-20 20:00:00,64.68333181,0,0,0,0,0,0,55,365.3299866,67.81666565,0,94.4576564588825,91.2489659400305,0.664984103370548,2.29888740779206
"2434","AHU2W",2021-03-20 20:30:00,64.90000153,0,0,0,0,0,0,55,365.3299866,68.43333181,0,95.0891534400305,91.4708465667965,0.74987492177272,2.29888740779206
"2435","AHU2W",2021-03-20 21:00:00,65.25,0,0,0,0,0,0,55,365.3299866,69.18333308,0,95.857192240574,91.8292625,0.834767089950913,2.29888740779206
"2436","AHU2W",2021-03-20 21:30:00,65.59999975,0,0,0,0,0,0,55,365.3299866,71.53333282,0,98.263709474321,92.1876797439875,1.25922495751451,2.29888740779206
"2437","AHU2W",2021-03-20 22:00:00,66.16666667,0,0,0,0,0,0,55,365.3299866,73.44999949,0,100.226471977734,92.7679750034135,1.54573396649525,2.29888740779206
"2438","AHU2W",2021-03-20 22:30:00,66.65000025,0,0,0,0,0,0,55,365.8899892,74.40000025,0,101.199320256012,93.2629327560125,1.6472954666336,2.30241129844623
"2439","AHU2W",2021-03-20 23:00:00,67.06666565,0,0,0,0,0,0,55,367.0099945,74.8666687,0,101.677212082235,93.6896189588825,1.6629988051428,2.30945908038385
"2440","AHU2W",2021-03-20 23:30:00,67.38333384,0,0,0,0,0,0,55,367.5699972,74.66666794,0,101.472401303957,94.013903018852,1.55521186441833,2.3129829716673
"2441","AHU2W",2021-03-21 00:00:00,67.76666641,0,0,0,0,0,0,55,367.5699972,74.2833341,0,101.079848285105,94.4064547371605,1.39150542441265,2.3129829716673
"2442","AHU2W",2021-03-21 00:30:00,68,0,0,0,0,0,0,55,368.1299998,73.98333359,0,100.77263276284,94.6454,1.27956897330561,2.31650686232147
"2443","AHU2W",2021-03-21 01:00:00,68.23333232,0,0,0,0,0,0,55,367.5699972,73.78333537,0,100.567824585649,94.884343962296,1.18509332023062,2.3129829716673
"2444","AHU2W",2021-03-21 01:30:00,68.33333588,0,0,0,0,0,0,55,367.5699972,73.53333282,0,100.311809474321,94.986752607914,1.11035644184262,2.3129829716673
"2445","AHU2W",2021-03-21 02:00:00,68.5,0,0,0,0,0,0,55,367.0099945,73.30000051,0,100.072865522266,95.157425,1.02338358865319,2.30945908038385
"2446","AHU2W",2021-03-21 02:30:00,68.69999822,0,0,0,0,0,0,55,367.5699972,73.04999924,0,99.816851721722,95.362233177191,0.928856634015439,2.3129829716673
"2447","AHU2W",2021-03-21 03:00:00,68.8666687,0,0,0,0,0,0,55,368.1299998,72.7833341,0,99.543773285105,95.532912082235,0.837600553149099,2.31650686232147
"2448","AHU2W",2021-03-21 03:30:00,69.03333282,0,0,0,0,0,0,55,367.5699972,72.51666641,0,99.2706922371605,95.703584474321,0.743796955146531,2.3129829716673
"2449","AHU2W",2021-03-21 04:00:00,69.16666412,0,0,0,0,0,0,55,366.4499919,72.26666641,0,99.0146797371605,95.840122392086,0.659927162968063,2.30593518972967
"2450","AHU2W",2021-03-21 04:30:00,69.28333537,0,0,0,0,0,0,55,368.1299998,72.03333282,0,98.775734474321,95.9595995856485,0.588102160904172,2.31650686232147
"2451","AHU2W",2021-03-21 05:00:00,69.41666794,0,0,0,0,0,0,55,366.4499919,71.81666819,0,98.5538590599695,96.096138803957,0.510911027780291,2.30593518972967
"2452","AHU2W",2021-03-21 05:30:00,69.51666641,0,0,0,0,0,0,55,366.4499919,71.78333282,0,98.519721974321,96.1985422371605,0.482526976890168,2.30593518972967
"2453","AHU2W",2021-03-21 06:00:00,69.6333313,0,0,0,0,0,0,55,372.6050008,72.48333359,0,99.2365577628395,96.318012917765,0.616897715214525,2.34466639979744
"2454","AHU2W",2021-03-21 06:30:00,63.28333346,1,1,0,1,1,32.33333333,58,6030.328369,66.35000102,65.35000102,92.955718544531,89.815297629713,10.7430335984971,37.9466412854961
"2455","AHU2W",2021-03-21 07:00:00,61.75,1,1,0,1,1,21.46666654,60,5088.120036,63.69999949,60.81666692,90.2419844777345,88.2450875,5.7638294224966,32.0176703504548
"2456","AHU2W",2021-03-21 07:30:00,63.79999924,1,1,0,1,1,20,60,3996.526611,65.40000025,53.6666654,91.9828702560125,90.344389221722,3.71468711465137,25.1486739055812
"2457","AHU2W",2021-03-21 08:00:00,51.98333295,1,1,0,1,1,21.16666667,60,5160.295125,56.55000051,57.41666667,82.9200280222655,78.2435321074475,13.6896773090667,32.4718416732157
"2458","AHU2W",2021-03-21 08:30:00,53.28333346,1,1,0,1,1,26.56666692,60,5506.631755,54.26666641,62.78333346,80.5817797371605,79.574797629713,3.14561741320484,34.651210864817
"2459","AHU2W",2021-03-21 09:00:00,55.41666603,1,1,0,1,1,32.83333397,60,5633.078369,55.80000051,66.19999695,82.1519905222655,81.7594368480215,1.25441994764188,35.4468929586628
"2460","AHU2W",2021-03-21 09:30:00,57.50000064,1,1,0,1,1,34.90000025,60,5682.315104,58.08333397,66.19999695,84.4902381519785,83.892875655392,1.92557916476023,35.7567216457238
"2461","AHU2W",2021-03-21 10:00:00,59.00000064,1,1,0,1,1,34.48333422,60,5648.186768,59.71666718,66.19999695,86.162853025679,85.428950655392,2.35150253322512,35.5419645637512
"2462","AHU2W",2021-03-21 10:30:00,59.93333371,1,1,0,1,1,31,60,5311.363363,60.73333295,63.50000064,87.2039696074475,86.3847303857255,2.46839615596906,33.4224586025503
"2463","AHU2W",2021-03-21 11:00:00,61.08333333,1,1,0,1,1,30.23333295,60,5466.345052,61.71666718,62.90000153,88.210953025679,87.5623874965865,2.01117108366201,34.3977014414869
"2464","AHU2W",2021-03-21 11:30:00,60.36666679,1,1,0,1,1,30.5,60,5437.253418,60.95000076,62.90000153,87.425848278278,86.8284851262995,1.84253657013609,34.2146384750518
"2465","AHU2W",2021-03-21 12:00:00,60.00000064,1,1,0,1,1,30.5,60,5400.323324,59.35000038,62.90000153,85.787367889139,86.453000655392,2.03916592880711,33.9822509591643
"2466","AHU2W",2021-03-21 12:30:00,64.45000013,1,1,0,1,1,29.4666659,60,5337.659993,60.44999949,62.90000153,86.9138219777345,91.0100226331265,12.4030998567598,33.5879336355116
"2467","AHU2W",2021-03-21 13:00:00,64.61666679,1,1,0,1,1,29.79999924,60,5313.043213,60.25,62.90000153,86.7090125,91.1806976262995,13.4776034758488,33.4330292815354
"2468","AHU2W",2021-03-21 13:30:00,65.4666659,1,1,0,1,1,29.79999924,60,5339.338298,60.80000051,62.90000153,87.2722405222655,92.051139214895,14.4748267396479,33.5984945923792
"2469","AHU2W",2021-03-21 14:00:00,66.15000025,1,1,0,1,1,29.79999924,60,5222.399984,60.79999987,62.90000153,87.2722398668735,92.7509077560125,16.2309230103761,32.8626447377179
"2470","AHU2W",2021-03-21 14:30:00,66.91666794,1,1,0,1,1,29.79999924,60,5265.483317,60.71666718,62.90000153,87.186903025679,93.536013803957,18.9648432414007,33.1337523263426
"2471","AHU2W",2021-03-21 15:00:00,67.55000051,1,1,0,1,1,29.79999924,60,5347.730062,60.44999949,62.90000153,86.9138219777345,94.1845780222655,22.0570364954855,33.6513008806566
"2472","AHU2W",2021-03-21 15:30:00,67.76666641,1,1,0,1,1,29.79999924,60,5202.818359,60.08333333,62.90000153,86.5383374965865,94.4064547371605,23.222426564163,32.7394247645765
"2473","AHU2W",2021-03-21 16:00:00,67.86666489,1,1,0,1,1,29.79999924,60,5227.434977,60.04999924,62.90000153,86.504201721722,94.5088581806045,23.7371977985306,32.8943280991461
"2474","AHU2W",2021-03-21 16:30:00,66.20000076,1,1,0,1,1,27.40000025,60,4947.125081,59.43333371,60.48333422,85.8727053857255,92.802110778278,19.446747365051,31.1304408907866
"2475","AHU2W",2021-03-21 17:00:00,66.73333359,1,1,0,1,1,27.18333371,60,5157.5,59.61666743,60.20000076,86.0604482816915,93.3482702628395,21.3223517640868,32.4542529783333
"2476","AHU2W",2021-03-21 17:30:00,64.5333341,1,1,0,1,1,27.60000038,60,5023.218343,59.25,60.20000076,85.6849625,91.095360785105,15.4173383741415,31.609267836961
"2477","AHU2W",2021-03-21 18:00:00,64.25,0,0,0,0,0,0,55,365.8899892,60.85000102,0,87.323443544531,90.8052125,0.722684245975851,2.30241129844623
"2478","AHU2W",2021-03-21 18:30:00,64.66666667,0,0,0,0,0,0,55,365.3299866,65.5833346,0,92.17061379713,91.2319000034135,0.194543458388586,2.29888740779206
"2479","AHU2W",2021-03-21 19:00:00,65.18333435,0,0,0,0,0,0,55,365.3299866,66.86666743,0,93.4848107816915,91.7609935411175,0.357251986554296,2.29888740779206
"2480","AHU2W",2021-03-21 19:30:00,65.88333384,0,0,0,0,0,0,55,365.8899892,67.01666768,0,93.638418537704,92.477828018852,0.24089492862122,2.30241129844623
"2481","AHU2W",2021-03-21 20:00:00,66.16666412,0,0,0,0,0,0,55,365.3299866,67.66666667,0,94.3040500034135,92.767972392086,0.318343943448199,2.29888740779206
"2482","AHU2W",2021-03-21 20:30:00,66.31666946,0,0,0,0,0,0,55,365.3299866,68.29999924,0,94.952614221722,92.921585360513,0.420919966651688,2.29888740779206
"2483","AHU2W",2021-03-21 21:00:00,66.43333435,0,0,0,0,0,0,55,365.3299866,68.83333333,0,95.4987749965865,93.0410560411175,0.509349227149554,2.29888740779206
"2484","AHU2W",2021-03-21 21:30:00,66.51666641,0,0,0,0,0,0,55,365.8899892,69.34999975,0,96.0278672439875,93.1263922371605,0.602237053734688,2.30241129844623
"2485","AHU2W",2021-03-21 22:00:00,66.66666412,0,0,0,0,0,0,55,366.4483236,70.05000051,0,96.7447030222655,93.279997392086,0.72023992613814,2.3059246917306
"2486","AHU2W",2021-03-21 22:30:00,66.60000102,0,0,0,0,0,0,55,371.4850006,69.78333537,0,96.4716245856485,93.211731044531,0.68697797266255,2.33761864995225
"2487","AHU2W",2021-03-21 23:00:00,65.68333308,0,0,0,0,0,0,55,371.4850057,69.31666819,0,95.9937340599695,92.273017240574,0.784090185857652,2.33761868204467
"2488","AHU2W",2021-03-21 23:30:00,64.78333282,0,0,0,0,0,0,55,375.4016724,69.28333537,0,95.9595995856485,91.351371974321,0.981359738138725,2.36226482686554
"2489","AHU2W",2021-03-22 00:00:00,64.29999924,0,0,0,0,0,0,55,368.6866557,69.86666743,0,96.5569607816915,90.856414221722,1.19226289341543,2.32000969342191
"2490","AHU2W",2021-03-22 00:30:00,65.5,0,0,0,0,0,0,55,366.4499919,72.0333341,0,98.775735785105,92.085275,1.39081337173319,2.30593518972967
"2491","AHU2W",2021-03-22 01:00:00,66.55000051,0,0,0,0,0,0,55,367.0099945,72.36666489,0,99.1170831806045,93.1605280222655,1.24014129890073,2.30945908038385
"2492","AHU2W",2021-03-22 01:30:00,67.16666667,0,0,0,0,0,0,55,368.1299998,71.93333308,0,98.673329740574,93.7920250034135,1.01937796925242,2.31650686232147
"2493","AHU2W",2021-03-22 02:00:00,67.66666667,0,0,0,0,0,0,55,367.5699972,73.59999975,0,100.380079743987,94.3040500034135,1.26694586227505,2.3129829716673
"2494","AHU2W",2021-03-22 02:30:00,68.13333257,0,0,0,0,0,0,55,368.1299998,74.03333282,0,100.823834474321,94.7819392183085,1.26174767775155,2.31650686232147
"2495","AHU2W",2021-03-22 03:00:00,68.5,0,0,0,0,0,0,55,367.5699972,73.90000153,0,100.687296566796,95.157425,1.15306346407109,2.3129829716673
"2496","AHU2W",2021-03-22 03:30:00,68.76666641,0,0,0,0,0,0,55,368.1299998,73.61666489,0,100.397145680604,95.4305047371605,1.03719899320996,2.31650686232147
"2497","AHU2W",2021-03-22 04:00:00,69.04999924,0,0,0,0,0,0,55,368.6900024,73.41666794,0,100.192338803957,95.720651721722,0.935256807094494,2.32003075297565
"2498","AHU2W",2021-03-22 04:30:00,69.2833341,0,0,0,0,0,0,55,367.5699972,73.3666687,0,100.141137082235,95.959598285105,0.871915297186475,2.3129829716673
"2499","AHU2W",2021-03-22 05:00:00,69.46666718,0,0,0,0,0,0,55,371.4849955,73.63333384,0,100.414215518852,96.147340525679,0.899185527134572,2.33761861785982
"2500","AHU2W",2021-03-22 05:30:00,69.64999898,0,0,0,0,0,0,55,382.6733297,76.29999924,0,103.145014221722,96.335081455469,1.47832230970964,2.40802269513232
"2501","AHU2W",2021-03-22 06:00:00,58.36666743,0.833333333,0.833333333,0,0.833333333,0.833333333,32.28333346,57.5,5293.460007,62.5,54.41666794,89.013125,84.7803857816915,12.7104012234725,33.3097993597418
"2502","AHU2W",2021-03-22 06:30:00,52.10000038,1,1,0,1,1,35.0833346,60,5838.418376,53.28333346,67.50000127,79.574797629713,78.363005389139,4.01348359124294,36.7390221944845
"2503","AHU2W",2021-03-22 07:00:00,51.54999987,1,1,0,1,1,35.15000089,60,5694.625,53.80000114,67.19999949,80.103891167417,77.7997773668735,7.44332816986595,35.8341832994167
"2504","AHU2W",2021-03-22 07:30:00,51.34999975,1,1,0,1,1,33.68333244,60,5680.078288,54.06666756,66.50000127,80.376970914818,77.5949672439875,8.96417098602437,35.7426461842929
"2505","AHU2W",2021-03-22 08:00:00,52.35000038,1,1,0,1,1,34.09999847,60,5677.280029,53.55000051,66.40000153,79.8478780222655,78.619017889139,3.95768188131133,35.7250377682997
"2506","AHU2W",2021-03-22 08:30:00,54.36666743,1,1,0,1,1,32.56666692,60,5374.588379,55.09999975,64.66666603,81.4351547439875,80.6841857816915,2.28963000725891,33.8203104035825
"2507","AHU2W",2021-03-22 09:00:00,55.66666667,1,1,0,1,1,30.03333378,60,5340.456706,56.18333371,62.63333257,82.5445428857255,82.0154500034135,1.60290738345478,33.6055323230947
"2508","AHU2W",2021-03-22 09:30:00,57.15000089,1,1,0,1,1,31.11666679,60,5411.515055,57.71666654,63.71666718,84.114752370287,83.5344584114045,1.78141470083145,34.0526764112515
"2509","AHU2W",2021-03-22 10:00:00,59.26666705,1,1,0,1,1,31.38333321,60,5448.443359,60.09999975,66.40000089,86.5554047439875,85.7020303925525,2.63760730993039,34.2850526633265
"2510","AHU2W",2021-03-22 10:30:00,59.73333359,1,1,0,1,1,20,60,5221.283366,60.08333397,62.13333193,86.5383381519785,86.1799202628395,1.06161012743046,32.8556182708149
"2511","AHU2W",2021-03-22 11:00:00,61.21666654,1,1,0,1,1,23.75,60,5303.529948,61.8333346,61.98333232,88.33042629713,87.698927370287,1.89992192265054,33.3731657994298
"2512","AHU2W",2021-03-22 11:30:00,60.48333359,1,1,0,1,1,20,60,4957.755046,60.98333422,60.06666692,87.459983407991,86.9479577628395,1.44004110935802,31.1973313557911
"2513","AHU2W",2021-03-22 12:00:00,63.79999924,1,1,0,1,1,24.98333295,60,5210.650065,61.03333346,60,87.511185129713,90.344389221722,8.37467341318201,32.7887068135878
"2514","AHU2W",2021-03-22 12:30:00,64.7999986,1,1,0,1,1,29.83333302,60,5174.843424,60.39999962,60.58333206,86.862619610861,91.36843856633,13.22723480576,32.5633887747476
"2515","AHU2W",2021-03-22 13:00:00,63.2833341,1,1,0,1,1,27.63333384,60,4997.480062,59.18333308,60.59999847,85.616692240574,89.815298285105,11.9029417518288,31.4473062891566
"2516","AHU2W",2021-03-22 13:30:00,66.8333346,1,1,0,1,1,27.39999962,60,4997.47998,61.03333346,60.51666514,87.511185129713,93.45067629713,16.8383066883193,31.4473057731607
"2517","AHU2W",2021-03-22 14:00:00,65.01666514,1,1,0,1,1,25.55000019,60,4700.381592,59.98333359,58.75000064,86.4359327628395,91.590315936617,13.7438348824514,29.5777747516179
"2518","AHU2W",2021-03-22 14:30:00,66.21666718,1,1,0,1,1,25.20000076,60,4843.61499,60.43333371,58.90000153,86.8967553857255,92.819178025679,16.2729811997972,30.4790899108303
"2519","AHU2W",2021-03-22 15:00:00,66.86666743,1,1,0,1,1,25.20000076,60,4839.698405,60.71666718,58.90000153,87.186903025679,93.4848107816915,17.2907051674378,30.4544442801176
"2520","AHU2W",2021-03-22 15:30:00,66.68333308,1,1,0,1,1,25.20000076,60,4804.45166,59.73333295,58.90000153,86.1799196074475,93.297067240574,19.397596194426,30.2326494611369
"2521","AHU2W",2021-03-22 16:00:00,66.75,1,1,0,1,1,25.20000076,60,4731.153239,59.63333257,58.85000102,86.0775142183085,93.3653375,19.5597346803894,29.7714094227372
"2522","AHU2W",2021-03-22 16:30:00,66.93333308,1,1,0,1,1,25.18333403,60,4711.573242,59.5,58.6666673,85.940975,93.553079740574,20.3455209098336,29.6481996940018
"2523","AHU2W",2021-03-22 17:00:00,67.08333333,1,1,0,1,1,23.53333378,60,4520.780111,59.38333321,57.09999975,85.8215023737005,93.7066874965865,20.2219666130778,28.4476086052956
"2524","AHU2W",2021-03-22 17:30:00,66.10000102,1,1,0,1,1,23.01666673,60,4513.506592,59.5,56.83333333,85.940975,92.699706044531,17.3052292594676,28.4018390220345
"2525","AHU2W",2021-03-22 18:00:00,65.23333232,1,1,0,1,1,23,60,4594.63501,59.46666718,57,85.906840525679,91.812193962296,15.3919989249702,28.9123503553363
"2526","AHU2W",2021-03-22 18:30:00,64.11666616,1,1,0,1,1,25.43333308,60,4993.561686,59.49999936,57.31666692,85.940974344608,90.668671981148,13.3923941900237,31.4226493883387
"2527","AHU2W",2021-03-22 19:00:00,63.9166673,0,0,0,0,0,0,55,378.7566681,59.90000025,0,86.3505952560125,90.463863148565,0.883782493459546,2.38337658240388
"2528","AHU2W",2021-03-22 19:30:00,64.94999949,0,0,0,0,0,0,55,371.4850057,62.56666692,0,89.081395259426,91.5220469777345,0.514333971735374,2.33761868204467
"2529","AHU2W",2021-03-22 20:00:00,65.38333511,0,0,0,0,0,0,55,365.3299866,64.81666756,0,91.385508414818,91.9658043193955,0.120263250546563,2.29888740779206
"2530","AHU2W",2021-03-22 20:30:00,65.7166659,0,0,0,0,0,0,55,365.3299866,66.38333384,0,92.989853018852,92.307151714895,0.141486226800143,2.29888740779206
"2531","AHU2W",2021-03-22 21:00:00,66,0,0,0,0,0,0,55,365.3299866,67.41666667,0,94.0480375034135,92.5973,0.300657658401598,2.29888740779206
"2532","AHU2W",2021-03-22 21:30:00,66.30000051,0,0,0,0,0,0,55,365.8899892,68.2166659,0,94.867276714895,92.9045155222655,0.407395381677486,2.30241129844623
"2533","AHU2W",2021-03-22 22:00:00,66.48333359,0,0,0,0,0,0,55,365.8899892,68.69999949,0,95.3622344777345,93.0922577628395,0.47116176620791,2.30241129844623
"2534","AHU2W",2021-03-22 22:30:00,66.68333308,0,0,0,0,0,0,55,365.8899892,69.66666667,0,96.3521500034135,93.297067240574,0.634120244937128,2.30241129844623
"2535","AHU2W",2021-03-22 23:00:00,66.80000305,0,0,0,0,0,0,55,365.3299866,69.59999847,0,96.2838784332035,93.4165431233525,0.594240045551717,2.29888740779206
"2536","AHU2W",2021-03-22 23:30:00,66.68333181,0,0,0,0,0,0,55,367.5699972,69.76666641,0,96.4545547371605,93.2970659400305,0.658385086562423,2.3129829716673
"2537","AHU2W",2021-03-23 00:00:00,66.59999847,0,0,0,0,0,0,55,367.5699972,70.06666565,0,96.7617689588825,93.2117284332035,0.740238173108889,2.3129829716673
"2538","AHU2W",2021-03-23 00:30:00,66.64999898,0,0,0,0,0,0,55,366.4499919,70.44999949,0,97.1543219777345,93.262931455469,0.80894248495587,2.30593518972967
"2539","AHU2W",2021-03-23 01:00:00,66.81666946,0,0,0,0,0,0,55,368.1299998,70.68333181,0,97.3932659400305,93.433610360513,0.82690712441272,2.31650686232147
"2540","AHU2W",2021-03-23 01:30:00,67.23333359,0,0,0,0,0,0,55,368.1299998,72.01666768,0,98.758668537704,93.8602952628395,1.02294244478503,2.31650686232147
"2541","AHU2W",2021-03-23 02:00:00,67.48333359,0,0,0,0,0,0,55,368.1299998,71.3333346,0,98.05890129713,94.1163077628395,0.82334400472417,2.31650686232147
"2542","AHU2W",2021-03-23 02:30:00,67.69999949,0,0,0,0,0,0,55,367.5699972,72.66666667,0,99.4243000034135,94.3381844777345,1.06053348904496,2.3129829716673
"2543","AHU2W",2021-03-23 03:00:00,68.23333359,0,0,0,0,0,0,55,366.4499919,72.96666463,0,99.7315129143515,94.8843452628395,1.0076294894014,2.30593518972967
"2544","AHU2W",2021-03-23 03:30:00,68.68333308,0,0,0,0,0,0,55,367.5699972,72.55000051,0,99.3048280222655,95.345167240574,0.82565031074106,2.3129829716673
"2545","AHU2W",2021-03-23 04:00:00,69.03333282,0,0,0,0,0,0,55,368.1299998,73.50000127,0,100.277676300544,95.703584474321,0.955221746655618,2.31650686232147
"2546","AHU2W",2021-03-23 04:30:00,69.40000153,0,0,0,0,0,0,55,367.5699972,73.58333333,0,100.363012496586,96.0790715667965,0.893267720364288,2.3129829716673
"2547","AHU2W",2021-03-23 05:00:00,69.69999949,0,0,0,0,0,0,55,367.0099945,73.70000076,0,100.482485778278,96.3862844777345,0.852819837369123,2.30945908038385
"2548","AHU2W",2021-03-23 05:30:00,69.96666718,0,0,0,0,0,0,55,366.4499919,73.2833341,0,100.055798285105,96.659365525679,0.706050636828922,2.30593518972967
"2549","AHU2W",2021-03-23 06:00:00,61.80000051,0.833333333,0.833333333,0,0.833333333,0.833333333,28.75000032,57.5,4981.253321,64.15000089,53.20000076,90.7028084114045,88.2962905222655,6.80026495529693,31.3451973686664
"2550","AHU2W",2021-03-23 06:30:00,56.66666667,1,1,0,1,1,33.90000153,60,5657.698324,57.63333384,66.59999847,84.029415518852,83.0395000034135,3.17713763703892,35.6018172917477
"2551","AHU2W",2021-03-23 07:00:00,58.13333384,1,1,0,1,1,33.90000153,60,5658.815023,58.88333384,66.59999847,85.309478018852,84.541440518852,2.46550583483746,35.6088442683539
"2552","AHU2W",2021-03-23 07:30:00,56.54999987,1,1,0,1,1,30.56666629,60,5184.91333,57.70000013,62.63333257,84.0976851331265,82.9200273668735,3.46384709930008,32.6267549941934
"2553","AHU2W",2021-03-23 08:00:00,56.85000038,1,1,0,1,1,28.49999968,60,5302.409993,57.16666667,61.74999873,83.5515250034135,83.227242889139,0.975426191173539,33.3661183340116
"2554","AHU2W",2021-03-23 08:30:00,58.03333282,1,1,0,1,1,33.08333302,60,5473.619954,58.56666692,66.11666743,84.985195259426,84.439034474321,1.6958727653622,34.4434797274589
"2555","AHU2W",2021-03-23 09:00:00,58.23333359,1,1,0,1,1,30.49999968,60,5226.318359,58.96666718,62.83333397,85.394815525679,84.6438452628395,2.22646930740891,32.8873016322431
"2556","AHU2W",2021-03-23 09:30:00,59.08333397,1,1,0,1,1,29.59999943,60,5181.556559,59.64999962,62.28333282,86.094582110861,85.5142881519785,1.7057147459774,32.6056320673443
"2557","AHU2W",2021-03-23 10:00:00,60.01666705,1,1,0,1,1,27.11666648,60,4934.254964,60.93333371,60.46666654,87.4087803857255,86.4700678925525,2.62755790803782,31.0494539721286
